"id","date","amount"
1211,2013-02-23,33.01
1212,2012-01-14,68.84
1212,2012-08-05,86.92
1213,2012-03-13,33.19
1214,2012-03-26,184.46
1214,2012-08-26,143.93
1214,2012-09-19,78.07
1215,2012-09-26,12.95
1215,2012-10-16,102.21
1215,2012-12-02,191.84
1215,2013-02-08,177.36
1215,2013-03-11,115.59
1215,2013-05-19,75.24
1215,2013-05-21,155.95
1215,2013-10-10,53.67
1215,2013-11-16,134.22
1215,2014-11-17,112.28
1215,2015-10-06,155.67
1215,2016-07-25,75.98
1215,2016-09-15,120.54
1215,2017-12-07,148.27
1215,2018-07-28,172.26
1216,2012-02-22,41
1217,2012-06-13,10
1217,2012-07-31,99.95
1218,2012-10-29,126.09
1218,2013-07-31,12.29
1219,2012-03-15,36.65
1220,2012-08-12,118.94
1220,2013-01-12,55.77
1221,2012-10-04,44
1221,2012-12-04,24.02
1221,2013-04-23,85.46
1221,2014-01-12,47.49
1222,2012-08-16,10
1223,2013-03-23,66.87
1223,2013-06-05,10
1223,2014-08-15,69.28
1224,2012-06-09,92.81
1224,2013-02-16,129.86
1224,2014-06-04,34.87
1224,2014-08-30,110.57
1224,2014-10-25,66.89
1224,2015-01-23,112.41
1224,2015-02-04,11.5
1224,2015-07-16,81.23
1224,2015-07-31,182.04
1224,2015-10-19,47.21
1224,2016-07-16,70.46
1224,2016-11-19,132.78
1224,2017-04-30,151.46
1225,2012-01-06,47.34
1225,2012-09-03,51.03
1226,2013-04-30,81.41
1226,2014-11-08,89.35
1226,2015-03-13,53.25
1226,2015-04-16,10
1226,2015-10-31,39.83
1227,2012-03-24,127.76
1227,2012-08-03,126.43
1227,2012-10-18,34.03
1227,2013-01-19,64.38
1227,2013-03-31,30.85
1227,2013-06-18,23.76
1228,2012-06-21,68.48
1228,2012-07-16,94.92
1228,2012-07-25,91.45
1228,2013-01-25,152.68
1228,2013-05-15,140.61
1228,2013-07-18,134.9
1228,2013-11-05,76.19
1228,2014-10-22,191.29
1228,2014-12-10,182.48
1228,2015-03-31,198.52
1228,2015-05-15,116.62
1228,2015-07-04,135.7
1228,2015-07-12,97.96
1228,2015-08-05,94.12
1228,2015-08-06,159.96
1228,2015-11-29,160.1
1228,2016-04-08,187.51
1228,2018-04-15,136.83
1228,2018-04-19,130.45
1228,2018-04-27,148.56
1228,2018-09-03,161.79
1228,2018-10-10,133.29
1228,2018-12-21,64.03
1229,2012-01-24,49.53
1229,2014-07-28,21.97
1230,2012-12-21,64.41
1230,2013-10-13,17.84
1230,2013-11-05,95.3
1230,2014-01-24,139.21
1230,2014-01-29,82.59
1230,2015-12-27,25.13
1230,2016-09-13,92
1230,2017-02-04,142.35
1230,2017-07-16,24.45
1230,2017-08-04,66.23
1230,2017-09-18,71.39
1230,2017-11-21,82.17
1231,2012-05-23,106.92
1231,2012-06-08,90.7
1231,2012-07-27,73.93
1231,2014-12-05,147.21
1232,2012-01-23,69.83
1232,2012-05-18,138.61
1232,2012-05-19,165.27
1233,2012-01-24,37.68
1233,2013-04-18,56.33
1234,2012-02-08,110.4
1234,2012-09-02,55.96
1234,2013-02-17,76.61
1234,2013-04-21,82.42
1234,2013-08-04,60.55
1234,2014-01-18,55.24
1234,2014-02-15,151.58
1234,2016-08-10,62.92
1234,2016-08-24,29.89
1234,2017-05-14,73.86
1234,2017-05-16,10
1235,2013-06-25,99.8
1235,2013-07-13,68.18
1235,2013-08-21,65.16
1235,2014-05-20,92.45
1235,2015-02-15,105.31
1235,2015-05-07,10
1235,2015-08-15,111.65
1236,2012-10-02,72.07
1236,2012-11-14,29.61
1236,2012-11-21,127.35
1236,2012-12-13,74.65
1236,2014-08-18,74.94
1236,2015-01-25,78.39
1236,2016-04-19,91.24
1236,2016-06-23,125.49
1237,2012-01-30,223.48
1237,2012-03-18,131.05
1237,2012-09-24,40.69
1237,2012-11-08,216.72
1237,2012-11-28,100.14
1237,2013-02-02,134.01
1237,2013-05-26,68.62
1237,2013-09-01,26.54
1237,2013-10-03,136.55
1237,2014-01-17,158.48
1237,2014-02-09,134.11
1237,2014-05-30,148.2
1237,2014-09-24,118.72
1238,2012-03-11,86.66
1238,2012-12-27,13
1238,2013-01-27,65.54
1239,2012-05-23,42.42
1239,2012-06-25,88.92
1240,2012-10-10,81.69
1240,2012-11-11,59.18
1240,2013-09-07,57.51
1241,2012-03-19,63.65
1241,2012-09-13,48.03
1241,2013-03-03,31.84
1241,2013-03-09,98.8
1242,2014-02-02,61.35
1242,2014-12-23,51.26
1242,2015-09-24,43.37
1243,2012-06-29,48.38
1243,2013-04-27,78.52
1243,2013-07-04,56.88
1243,2013-07-19,58.71
1243,2013-10-18,82.44
1243,2014-07-31,55.19
1243,2014-09-09,45.99
1243,2014-10-18,73.78
1243,2014-12-17,99.01
1243,2015-02-12,75.61
1243,2015-03-08,127.14
1243,2015-07-22,70.45
1243,2015-09-29,48.13
1243,2017-01-17,61.84
1243,2017-12-17,40.48
1243,2018-01-29,91.6
1243,2018-06-29,22.5
1244,2012-11-15,13
1244,2013-08-10,54.9
1245,2013-11-07,66.5
1245,2014-02-26,47.55
1246,2012-02-05,73.95
1246,2012-02-26,97.85
1246,2012-10-07,128.65
1247,2012-07-14,19.85
1247,2012-07-26,127.18
1248,2012-04-21,56.63
1248,2012-08-18,80.43
1248,2014-05-04,80.44
1248,2014-06-15,10
1249,2012-01-01,92.17
1249,2012-04-25,56.52
1249,2013-07-31,124.91
1249,2013-08-21,62.32
1250,2012-08-29,97.82
1251,2012-06-14,21.88
1252,2012-01-15,81.32
1252,2012-01-24,137.07
1252,2012-11-19,24.62
1252,2013-03-25,112.92
1252,2013-07-19,184.65
1252,2013-07-25,152.06
1252,2013-08-30,104.4
1252,2013-11-26,152.37
1252,2013-12-27,207.55
1252,2014-12-07,115.73
1252,2015-09-08,83.43
1252,2018-05-26,63.14
1253,2012-08-23,75.8
1253,2013-02-15,67.88
1253,2013-03-22,111.76
1253,2013-10-18,64.15
1254,2012-05-13,97.58
1254,2012-07-23,58.28
1254,2013-04-16,54.26
1255,2012-01-13,97.15
1255,2012-06-30,194.6
1255,2012-08-23,75.97
1255,2012-10-14,137.29
1255,2012-12-23,265.85
1255,2013-02-04,233.34
1255,2013-04-15,122.34
1255,2013-05-18,136.8
1255,2013-05-28,165.05
1255,2014-02-10,202.22
1255,2014-04-09,217.82
1255,2014-06-12,101.66
1255,2014-09-22,204.5
1255,2014-12-22,123.68
1255,2015-11-25,134.64
1255,2015-12-29,36.18
1255,2016-07-02,61.33
1255,2016-09-15,107.36
1255,2017-05-11,193.39
1256,2012-01-01,72.18
1256,2012-03-08,43.46
1256,2012-04-13,128.38
1256,2014-01-20,125.22
1256,2014-12-27,138.94
1256,2015-03-25,84.03
1256,2015-05-06,19.11
1256,2015-05-12,75.02
1256,2016-02-17,85.39
1256,2016-02-26,98.12
1256,2016-07-07,52.01
1256,2017-01-06,76.88
1256,2017-02-23,65.14
1256,2017-03-19,41.08
1256,2017-09-11,104.55
1256,2017-10-14,40.25
1256,2018-01-10,59.49
1256,2018-09-13,43.25
1256,2018-10-21,41.83
1257,2014-01-18,64.28
1257,2014-07-12,27.49
1257,2014-09-12,10
1257,2015-08-25,48.48
1257,2015-10-26,37.87
1257,2016-02-10,48.89
1257,2016-03-08,62.98
1258,2013-11-03,56.3
1258,2014-02-22,54.9
1258,2016-08-25,47.97
1259,2012-01-27,124
1259,2012-04-23,71.32
1259,2012-09-25,50.58
1259,2014-04-23,26.59
1259,2016-01-11,80.96
1259,2017-04-20,121.53
1259,2018-08-16,115.8
1260,2012-06-08,68.19
1260,2012-12-02,78.99
1260,2014-12-06,37.41
1261,2012-06-15,54.58
1261,2016-02-03,62.83
1262,2012-07-08,87.99
1262,2012-12-07,157.61
1262,2013-03-12,151.04
1263,2013-07-25,31.94
1263,2013-11-08,91.16
1264,2012-10-28,48.94
1264,2012-11-21,121.95
1264,2014-08-10,93.56
1264,2015-07-15,85.77
1265,2012-03-25,159.03
1266,2012-06-02,108.71
1266,2013-01-02,111.52
1267,2012-09-08,58.17
1267,2013-06-25,39.37
1267,2013-08-03,27.55
1267,2013-09-06,38.64
1267,2014-09-17,84.34
1267,2015-04-02,50.32
1267,2017-11-05,25.12
1267,2017-12-07,13
1267,2018-06-25,64.07
1268,2013-02-02,57.58
1268,2013-06-29,80.39
1269,2012-02-15,26.29
1269,2012-06-04,54.36
1270,2013-05-20,80.4
1270,2016-08-12,78.5
1270,2017-04-26,10
1271,2012-01-21,82.1
1271,2012-03-26,15.89
1271,2012-10-02,47.92
1271,2013-09-11,142.56
1271,2013-10-22,40.12
1271,2013-12-19,136.92
1271,2014-01-08,102.42
1271,2014-12-31,185.17
1271,2015-01-07,35.77
1271,2015-03-24,147.49
1271,2015-07-10,82.76
1271,2015-07-27,50.49
1271,2015-08-11,77.46
1271,2015-10-04,44.3
1271,2015-11-25,200.24
1271,2016-06-05,104.21
1271,2016-11-01,173.3
1271,2016-11-06,82.32
1271,2016-11-10,191.92
1271,2017-04-10,116.74
1271,2017-04-16,159.34
1271,2017-07-22,178.15
1271,2017-07-25,74.11
1271,2017-09-17,100.95
1271,2018-01-21,99.92
1271,2018-03-30,24.53
1271,2018-04-10,111.43
1271,2018-05-08,123.52
1271,2018-08-11,152.46
1272,2012-04-26,27.15
1272,2014-07-15,10
1272,2015-02-17,55.66
1272,2015-09-07,54.96
1273,2012-03-09,79.26
1273,2013-09-27,77.85
1274,2013-03-15,44.51
1274,2015-04-02,39.76
1274,2016-02-19,67.82
1275,2014-11-13,67.89
1275,2015-06-18,69.84
1275,2018-09-01,94.4
1276,2012-05-13,54.24
1277,2012-01-03,103.91
1277,2012-02-04,155.52
1277,2012-07-08,122.04
1277,2012-08-30,102.75
1277,2012-11-19,190.15
1277,2013-05-04,111.18
1278,2012-08-02,45.21
1278,2013-03-25,99.03
1279,2012-04-24,108.67
1280,2014-08-14,35.5
1280,2016-01-02,51.66
1281,2012-04-13,28.58
1282,2012-03-12,76.88
1282,2012-04-09,133.49
1282,2012-09-21,142.72
1282,2012-09-23,126.12
1282,2012-11-05,127.87
1282,2012-12-15,176.89
1283,2012-05-09,53.02
1283,2012-11-29,160.91
1284,2012-06-02,148.92
1284,2013-02-05,202.34
1284,2013-08-01,143.09
1284,2013-11-09,102.67
1284,2013-11-24,112.01
1284,2013-12-16,123.37
1284,2014-11-27,288.96
1284,2015-05-15,67.32
1284,2015-09-27,208.31
1284,2016-03-07,134.77
1284,2016-10-04,183.35
1284,2017-02-13,163.72
1284,2017-04-03,100.23
1284,2017-04-05,100.74
1284,2017-08-04,54.32
1284,2017-10-30,146.49
1284,2017-12-08,178.89
1284,2018-04-06,238.02
1284,2018-08-01,79.66
1285,2012-01-20,26.7
1285,2012-04-01,34.54
1285,2012-04-27,42.49
1285,2012-09-07,24.42
1285,2014-08-29,177.68
1285,2014-10-27,116.61
1285,2016-06-06,112.51
1286,2012-06-08,84.93
1286,2012-07-17,33.42
1287,2014-10-24,62.95
1287,2015-01-02,36.81
1287,2015-01-24,46.91
1287,2016-02-10,39.89
1287,2016-04-23,56.23
1288,2013-01-12,71.67
1288,2013-04-14,38.69
1288,2013-12-20,71.16
1288,2014-07-23,69.87
1288,2016-09-11,63.17
1288,2016-10-04,52.38
1288,2016-12-28,72.03
1289,2012-01-05,31.99
1289,2012-02-16,166.68
1289,2012-04-18,170.38
1289,2012-12-12,133.98
1289,2013-03-05,159.37
1289,2014-02-28,100.93
1289,2014-03-30,67.14
1289,2014-04-12,150.68
1289,2014-06-25,130.31
1289,2014-08-03,34.68
1289,2014-09-22,163.99
1289,2015-01-04,88.14
1289,2015-05-13,146.04
1289,2015-07-31,158.01
1289,2016-02-08,138.89
1289,2016-04-05,90.22
1289,2016-04-27,171.91
1289,2016-05-01,209.02
1289,2016-06-30,18.39
1289,2017-01-02,97.82
1289,2017-04-12,173.41
1289,2018-08-29,145.96
1289,2018-09-10,185.08
1289,2018-09-17,102.7
1289,2018-11-21,180.9
1290,2012-08-25,10
1290,2013-11-18,13
1291,2012-01-15,69.32
1291,2012-06-26,55.88
1292,2012-03-12,60.05
1292,2012-08-10,122.34
1292,2012-10-07,19.37
1292,2013-02-01,85.63
1292,2013-11-27,188.62
1293,2012-03-09,203.06
1293,2013-05-21,85.15
1293,2013-07-03,151.02
1293,2013-08-08,100.19
1293,2013-09-30,173.1
1293,2013-10-24,55.78
1293,2014-02-03,130.49
1293,2014-06-14,180.29
1294,2012-09-29,38.03
1295,2012-05-21,41.12
1295,2012-06-24,42.74
1295,2012-07-18,46.76
1295,2012-09-15,87.91
1295,2012-12-29,13
1296,2012-02-06,50.04
1297,2012-01-16,67.49
1297,2012-03-19,164.44
1297,2012-06-07,10
1297,2013-01-05,52.63
1297,2013-07-08,102.27
1297,2013-10-14,23.16
1297,2014-01-01,10
1297,2014-04-21,88.32
1297,2014-04-24,111.24
1297,2014-04-29,72.79
1297,2014-07-25,66.36
1297,2014-12-30,180.39
1297,2015-01-11,18.67
1297,2018-08-28,40.14
1298,2013-10-02,39.93
1298,2013-10-18,42.5
1299,2012-08-31,145.82
1299,2013-03-13,114.41
1299,2013-06-28,175.38
1299,2013-08-20,137.36
1299,2014-02-03,173.91
1299,2014-02-17,124.47
1299,2014-12-12,212.3
1299,2015-12-12,221.62
1299,2015-12-20,183.88
1299,2016-06-26,193.36
1299,2016-07-16,241.43
1299,2016-08-26,68.52
1299,2016-08-27,145.36
1299,2016-09-11,128.88
1299,2017-03-10,46.2
1299,2017-03-22,131.63
1299,2017-07-28,204.04
1299,2017-08-14,114.79
1299,2017-09-02,132.88
1299,2017-10-25,44.47
1299,2017-11-11,155.44
1299,2017-12-13,207.38
1299,2018-02-18,131.13
1299,2018-07-10,112.25
1299,2018-10-15,60.16
1300,2012-08-18,46.32
1300,2014-01-19,30.2
1300,2014-11-07,70.98
1300,2015-01-25,51
1300,2016-06-07,72.15
1300,2016-09-04,27.23
1301,2012-12-02,13
1302,2012-01-02,105.78
1302,2012-07-06,75.55
1302,2012-08-30,146.28
1302,2012-09-11,114.91
1302,2013-01-30,117.24
1302,2013-03-15,149.46
1302,2013-03-17,42.77
1302,2013-03-18,72.45
1302,2013-03-27,164.76
1302,2013-04-26,105.62
1302,2014-07-19,41.08
1302,2015-01-24,101.51
1302,2015-02-12,117.1
1302,2015-11-26,141.41
1302,2016-01-21,136.83
1302,2016-01-29,124.13
1302,2016-04-02,138.26
1302,2016-06-01,152.24
1302,2016-08-01,162.72
1302,2016-12-03,32.89
1302,2017-02-28,138.63
1302,2017-12-07,154.36
1302,2018-06-15,194.77
1302,2018-08-15,130.63
1302,2018-09-03,79.37
1302,2018-12-13,160.04
1303,2012-05-24,146.36
1304,2012-01-24,182.64
1304,2012-04-10,116.18
1304,2012-08-02,139.52
1304,2012-11-12,48.07
1304,2012-12-25,118.03
1304,2013-03-10,87.45
1304,2013-04-07,34.09
1304,2013-05-25,90.04
1304,2013-07-18,11.92
1304,2014-03-28,167.93
1304,2014-05-04,127.6
1304,2014-05-30,148.92
1304,2014-06-22,77.82
1305,2012-03-17,18.54
1306,2012-05-06,82.39
1307,2012-02-22,38.22
1308,2012-02-16,10
1308,2014-12-04,134.24
1308,2015-09-09,67.34
1308,2015-09-24,67.5
1308,2016-02-12,99.55
1308,2016-03-16,64.8
1308,2016-03-23,105.8
1308,2016-03-28,10.71
1308,2016-06-28,66.21
1308,2016-08-09,56.28
1308,2016-11-05,57.12
1308,2016-11-08,110.2
1309,2012-05-10,79.75
1309,2012-09-17,114.02
1309,2013-06-23,127.53
1309,2013-07-17,81.32
1310,2013-12-31,111.19
1310,2015-03-22,17.51
1310,2015-12-20,45.28
1310,2016-07-12,47.51
1311,2012-07-26,71.87
1311,2017-01-05,33.77
1311,2017-05-13,50.73
1312,2017-05-08,58.28
1312,2017-11-13,54.2
1313,2012-01-14,17.4
1314,2012-01-24,64.83
1315,2013-04-29,23.47
1315,2013-11-23,200.06
1315,2014-08-30,33.29
1315,2014-10-11,57.65
1315,2014-11-01,197.43
1315,2014-11-05,218.97
1315,2014-12-01,96.64
1315,2015-04-03,61.37
1315,2015-07-31,51.33
1315,2015-08-09,93.01
1315,2015-08-24,101.02
1315,2015-10-23,220.21
1315,2016-11-18,43.72
1315,2017-01-04,54.83
1315,2017-02-18,78.06
1315,2017-04-09,151.05
1315,2017-06-15,173.37
1315,2017-12-19,129.18
1315,2018-02-04,219.67
1316,2012-03-08,35.08
1316,2012-07-31,36.17
1316,2012-08-30,15.96
1316,2012-11-14,211.22
1316,2013-02-12,51.81
1316,2013-02-28,56.91
1316,2013-06-19,46.28
1316,2014-07-27,28.44
1316,2014-09-16,93.11
1316,2014-09-24,107.82
1316,2014-10-04,85.29
1316,2015-10-20,89.22
1316,2016-08-28,43.18
1317,2013-05-04,71.08
1317,2013-11-08,113.18
1317,2014-02-20,24.73
1317,2015-11-01,13
1317,2016-02-14,38.66
1318,2013-02-03,10
1318,2013-12-25,46.29
1318,2014-02-21,34.21
1318,2014-06-23,33.59
1318,2014-08-07,10
1318,2014-12-06,61.84
1318,2015-03-23,131.33
1318,2016-05-15,70.28
1318,2016-08-30,26.42
1318,2017-03-31,205.1
1318,2017-11-03,81.2
1318,2017-11-23,120.64
1319,2012-02-28,123.95
1319,2012-11-16,158.3
1319,2013-03-14,153.49
1319,2013-05-16,112.19
1319,2013-06-05,110.53
1319,2013-07-25,83.66
1319,2013-10-28,33.04
1319,2014-05-01,39.26
1319,2014-09-09,72.48
1319,2015-02-12,106.22
1319,2015-06-24,103.46
1319,2015-11-08,87.89
1320,2012-02-17,26.52
1320,2012-07-13,64.68
1320,2012-08-03,25.06
1321,2012-02-29,40.18
1321,2012-08-25,122.54
1321,2013-01-26,53.28
1321,2013-06-02,61.18
1321,2013-06-20,28.21
1322,2013-09-01,34.26
1323,2012-01-30,81.58
1323,2013-02-17,10
1323,2013-02-21,58.64
1323,2013-04-05,28.45
1324,2012-01-27,89.36
1324,2013-02-08,99.84
1324,2013-04-28,50.18
1324,2015-04-27,51.7
1324,2015-08-29,85.94
1324,2016-04-03,26.94
1324,2016-05-30,77.51
1324,2017-02-06,66.03
1324,2017-05-12,87.08
1324,2017-05-29,27
1324,2017-10-13,74.38
1324,2017-12-25,176.63
1324,2018-03-03,71.26
1324,2018-03-19,41.53
1324,2018-10-21,60.13
1325,2013-06-22,43.1
1325,2013-09-27,10
1326,2012-01-14,56.56
1326,2012-05-06,175.31
1326,2012-05-26,118.92
1326,2012-10-02,168.6
1326,2014-06-04,87.88
1326,2014-08-04,109.76
1326,2014-08-19,168.58
1326,2015-12-03,106.72
1326,2016-01-03,162.31
1326,2016-02-20,141.87
1326,2016-02-25,52.54
1326,2016-08-20,107.96
1326,2016-11-10,57.85
1326,2017-03-29,69.18
1326,2017-05-29,104.99
1326,2017-09-17,111.28
1326,2018-04-22,89.15
1326,2018-09-08,130.03
1326,2018-11-29,111.15
1327,2013-05-06,60.96
1328,2012-02-12,77.87
1329,2012-11-11,82.45
1329,2013-11-19,71.02
1329,2015-10-20,42.96
1329,2018-01-01,54.97
1329,2018-07-17,35.94
1329,2018-07-25,42.49
1330,2012-01-09,134.45
1330,2013-11-15,193.23
1330,2014-02-08,97.44
1330,2014-04-06,52.06
1330,2014-04-23,202.38
1330,2014-05-02,32.35
1330,2014-05-10,165.33
1331,2012-02-25,39.9
1331,2012-05-31,32.94
1331,2013-02-20,82.85
1332,2012-10-20,18.88
1332,2014-04-13,56.32
1332,2016-06-12,40.08
1333,2012-09-27,186.53
1333,2013-06-21,84.64
1333,2013-11-18,222.36
1333,2014-03-18,190.85
1333,2014-06-04,49.62
1333,2014-08-15,91.9
1333,2015-01-27,165.02
1333,2015-02-01,166.18
1333,2015-04-05,152.91
1333,2015-08-24,108.07
1333,2016-02-27,85.76
1333,2016-04-04,72.64
1333,2016-05-16,126.6
1333,2016-08-06,123.67
1333,2016-12-25,79.18
1333,2017-02-09,98.92
1333,2017-03-24,241.28
1333,2017-04-22,156.28
1333,2018-05-05,176.53
1333,2018-09-11,127.51
1333,2018-10-17,166.85
1334,2014-06-06,62.41
1334,2017-12-10,105.64
1335,2012-02-25,10
1335,2012-04-27,86.86
1335,2014-11-19,49.93
1335,2017-07-27,41.79
1335,2017-10-25,49.17
1336,2012-05-16,100.44
1336,2013-03-14,113.67
1336,2013-10-13,66.09
1336,2013-12-02,82.59
1336,2014-11-09,107.97
1336,2015-11-07,66.94
1337,2012-05-16,97.88
1337,2012-11-25,188.66
1337,2013-09-14,54.66
1337,2014-02-03,36.81
1337,2014-06-29,95.69
1337,2014-10-24,30.56
1337,2015-01-23,93.03
1337,2015-03-21,51.04
1337,2015-08-26,132
1337,2017-11-14,105.73
1337,2018-04-25,63.88
1337,2018-11-29,131.08
1338,2012-06-16,66.73
1338,2013-08-30,81.93
1338,2013-09-18,30.96
1338,2015-01-30,92.85
1338,2016-04-15,102.16
1339,2012-06-28,53.76
1339,2013-05-11,131.74
1340,2012-01-04,234.14
1340,2012-02-17,170.44
1340,2012-07-06,98.58
1341,2012-12-21,118.2
1341,2013-05-15,106.93
1341,2013-08-02,137.22
1341,2013-08-31,171.27
1341,2013-10-13,222.58
1341,2013-12-24,189.33
1341,2013-12-26,131.83
1341,2014-01-27,80.05
1341,2014-05-16,78.56
1341,2014-06-18,71.28
1342,2012-03-19,53.23
1342,2012-10-05,59.29
1342,2013-09-14,57.67
1342,2015-07-26,10
1342,2018-01-16,74.88
1343,2012-08-14,33.63
1343,2013-03-13,87.09
1343,2013-08-22,28.05
1343,2016-01-30,114.49
1344,2012-06-23,94.41
1344,2012-08-19,83.86
1345,2013-04-13,60.91
1345,2013-11-05,142.21
1345,2015-06-22,56.54
1345,2016-11-02,105.27
1345,2016-12-14,95.81
1345,2017-03-17,10
1345,2018-03-01,11.19
1345,2018-05-12,106.73
1346,2013-03-19,12.51
1346,2015-03-31,69.04
1346,2015-08-09,65.84
1346,2017-04-03,49.58
1347,2012-03-27,32.6
1347,2012-10-20,45.85
1347,2012-12-02,105.46
1347,2013-06-20,69.67
1347,2013-07-14,64.57
1348,2013-11-10,88.61
1348,2014-07-27,33.21
1349,2012-01-15,76.26
1349,2012-04-26,139.93
1349,2012-08-06,43.96
1349,2014-04-21,106.04
1349,2015-01-20,105.49
1349,2015-04-13,24.05
1349,2015-05-27,22.35
1349,2016-02-15,24.11
1349,2016-05-25,10
1349,2017-10-18,82.1
1349,2017-12-26,119.63
1350,2012-03-06,62.1
1351,2012-01-09,53.17
1351,2012-02-12,51.45
1351,2012-12-12,29.87
1351,2013-12-26,87.39
1352,2012-11-05,21.12
1353,2012-04-02,46.86
1353,2012-08-09,55.19
1353,2013-01-11,33.91
1353,2013-05-17,10
1354,2012-02-12,70.63
1355,2012-01-23,154.7
1355,2012-03-15,207.43
1355,2012-03-25,152.79
1355,2012-05-22,91.17
1355,2012-10-09,105.56
1355,2013-01-19,153.39
1355,2013-03-07,118.88
1355,2013-04-21,92.43
1355,2014-06-26,202.61
1355,2014-08-08,147.62
1355,2014-10-19,173.32
1355,2015-06-12,191.56
1355,2016-01-12,10
1355,2016-01-19,170.58
1355,2017-01-05,199
1355,2017-01-26,78.35
1355,2017-03-30,131.83
1355,2017-04-05,148.48
1355,2017-04-25,197.4
1355,2017-06-10,113.45
1355,2017-07-31,141.44
1356,2012-05-28,51.3
1356,2014-04-24,46.99
1356,2014-05-17,35.89
1356,2014-12-23,13
1356,2015-08-28,36.11
1356,2016-09-02,13.45
1356,2017-08-30,29.17
1357,2012-05-14,55.92
1358,2012-08-09,64.95
1358,2013-04-24,81.91
1358,2015-01-19,10
1358,2015-03-16,17.47
1359,2012-02-23,46.9
1359,2012-12-31,61.02
1360,2013-05-04,63.71
1360,2013-09-16,22.02
1360,2013-10-09,93.99
1360,2013-11-17,42.71
1360,2017-11-12,39.46
1361,2014-04-16,10.25
1362,2012-03-17,31.22
1362,2012-07-09,141.7
1362,2012-10-01,108.44
1362,2013-08-06,103.63
1362,2013-08-07,104.64
1362,2013-09-23,115.87
1362,2013-10-30,87
1363,2012-09-13,127.57
1363,2012-10-03,194.29
1363,2013-05-17,31.02
1363,2013-06-10,190.08
1363,2013-06-29,10
1363,2013-10-21,70.23
1363,2014-09-28,116.94
1363,2015-01-29,85.12
1364,2012-01-02,45.83
1364,2016-06-16,29
1364,2018-09-07,86.24
1365,2012-01-13,80.06
1365,2012-06-07,31.17
1365,2013-01-23,10
1366,2012-02-24,123.37
1366,2013-05-05,34.04
1366,2013-09-06,73.77
1366,2015-02-16,90.9
1366,2015-09-24,38.01
1366,2016-01-08,66.91
1366,2016-07-30,69.17
1366,2016-08-19,67.34
1366,2016-09-22,85.41
1366,2016-11-15,54.13
1366,2017-01-24,150.02
1366,2017-04-11,38.07
1366,2017-06-06,70.94
1366,2017-08-15,73.95
1366,2018-04-25,94.12
1366,2018-07-18,19.79
1366,2018-10-25,71.5
1367,2012-01-12,140.35
1367,2012-03-19,23.12
1367,2012-08-26,58.4
1367,2013-09-28,67.38
1368,2013-08-28,40.6
1369,2012-05-22,27.38
1370,2012-07-24,114.08
1370,2013-12-09,13
1371,2012-03-19,180.42
1371,2012-04-26,136.09
1372,2013-01-11,60.39
1373,2012-09-11,45.34
1374,2012-01-08,76.02
1374,2013-11-30,51.25
1374,2014-10-19,43.99
1374,2014-10-24,52.37
1374,2016-06-08,72.13
1374,2017-07-13,20.46
1374,2017-10-27,10
1374,2017-11-15,78.87
1375,2012-08-06,183.38
1375,2013-06-16,78.71
1375,2013-07-04,161.83
1375,2013-09-10,97.77
1375,2013-10-28,93.39
1375,2014-05-28,19.82
1375,2014-07-01,157.39
1375,2014-09-20,155.26
1375,2014-12-12,84.07
1375,2015-06-15,143.44
1375,2015-07-01,158.43
1375,2015-07-04,90.38
1375,2015-10-17,150.22
1376,2012-08-23,46.76
1377,2012-11-15,162.6
1377,2013-06-19,77.81
1378,2012-05-31,14.64
1378,2013-01-20,19.36
1379,2012-11-12,57.98
1379,2013-02-16,40.32
1379,2013-09-12,29.15
1380,2013-01-15,107.99
1381,2012-10-22,65.12
1381,2013-09-07,42.27
1381,2014-11-02,28.21
1382,2012-02-23,10
1382,2012-10-05,76.03
1382,2013-06-04,118.3
1382,2013-10-04,113.07
1382,2014-01-25,91.48
1382,2015-05-09,69.16
1382,2015-10-18,82.62
1383,2012-09-20,87.3
1383,2013-01-05,33.47
1383,2013-05-02,46.07
1383,2015-01-30,70.27
1383,2015-02-23,100.52
1383,2015-09-15,92.09
1383,2016-02-09,81.91
1383,2016-03-06,159.82
1383,2017-07-04,39.2
1383,2017-07-20,39.58
1383,2017-10-17,54.6
1383,2017-11-10,99.03
1383,2018-07-03,78.39
1384,2012-01-19,137
1384,2012-01-25,99.29
1384,2012-02-17,135.41
1384,2012-09-17,167.64
1384,2012-09-19,148.61
1384,2013-03-20,104.96
1384,2013-05-16,128.71
1384,2013-06-01,126.5
1384,2013-07-15,79.34
1384,2013-09-29,206.13
1384,2014-05-10,112.06
1384,2015-04-30,159.62
1384,2016-02-13,125.14
1384,2016-04-20,210.04
1384,2016-08-21,39.46
1384,2017-03-31,126.96
1384,2017-05-29,92.72
1384,2017-07-04,38.53
1384,2017-11-26,152.07
1384,2018-06-20,105.35
1384,2018-07-06,104.19
1384,2018-09-15,80.72
1385,2012-01-21,27.96
1386,2012-04-07,107.12
1386,2012-06-02,105.53
1386,2012-08-06,111.49
1386,2012-08-24,99.11
1386,2013-06-16,112.64
1386,2013-10-17,162.8
1386,2013-12-13,69.46
1386,2014-04-10,115.13
1387,2012-03-08,104
1387,2012-07-07,182.06
1387,2012-07-10,173.19
1387,2012-09-14,115.1
1387,2012-11-22,37.22
1387,2013-03-17,221.95
