"donor_id","age","gender","country","region","segment","birth_year","age_at_observation","recency_days_12m","frequency_12m","monetary_total_12m","monetary_mean_12m","monetary_max_12m","monetary_min_12m","recency_days_24m","frequency_24m","monetary_total_24m","monetary_mean_24m","monetary_max_24m","monetary_min_24m","amount_trend","count_trend","amount_growth","lifetime_donations","lifetime_amount","days_since_first","days_since_last","donor_age_days","avg_days_between","is_new_donor","target_donated","target_amount"
640,62,"M","UK","South","Gold",1956,61,143,3,379.77,126.59,162.85,79.68,143,6,805.38,134.23,210.93,79.68,0,0,-0.989577090444798,10,1197.04,1922,143,1922,213.555555555556,0,1,62.42
643,46,"F","USA","North","Silver",1972,45,365,0,0,0,0,0,419,3,228.21,76.07,110.21,19.91,0,0,0,10,1002.8,1835,419,1835,203.888888888889,0,0,0
652,62,"M","USA","North","Gold",1956,61,343,1,127.84,127.84,127.84,127.84,343,4,543.27,135.8175,171.18,102.34,0,0,-0.969660194174757,17,2211.4,1930,343,1930,120.625,0,0,0
655,42,"F","USA","East","Bronze",1976,41,365,0,0,0,0,0,434,1,55.84,55.84,55.84,55.84,0,0,0,4,145.95,1907,434,1907,635.666666666667,0,1,40.24
657,74,"F","USA","Central","Silver",1944,73,365,0,0,0,0,0,457,4,412,103,114.8,88.17,0,0,0,11,1039.75,1935,457,1935,193.5,0,0,0
668,35,"F","Canada","South","Silver",1983,34,204,2,228.19,114.095,146.2,81.99,204,4,380.28,95.07,146.2,46.91,0,0,-0.982772729230372,9,696.99,1890,204,1890,236.25,0,0,0
674,78,"F","UK","Central","Silver",1940,77,202,1,92.34,92.34,92.34,92.34,202,3,241.03,80.3433333333333,92.34,64.25,0,0,-0.958480381980486,9,818.02,1706,202,1706,213.25,0,0,0
680,70,"F","Canada","South","Bronze",1948,69,140,1,30.15,30.15,30.15,30.15,140,1,30.15,30.15,30.15,30.15,0,0,-0.882869692532943,2,89.24,1856,140,1856,1856,0,1,47.24
682,35,"F","Other","South","Bronze",1983,34,354,1,70.33,70.33,70.33,70.33,354,1,70.33,70.33,70.33,70.33,0,0,-0.946185927620073,3,150.33,1595,354,1595,797.5,0,0,0
689,43,"F","Germany","South","Silver",1975,42,218,1,67.65,67.65,67.65,67.65,218,3,245.55,81.85,131.57,46.33,0,0,-0.94417306350314,9,907.31,1758,218,1758,219.75,0,0,0
693,40,"M","USA","West","Bronze",1978,39,365,0,0,0,0,0,402,2,100.54,50.27,63.49,37.05,0,0,0,2,100.54,680,402,680,680,0,0,0
700,49,"F","UK","Central","Silver",1969,48,350,1,90.69,90.69,90.69,90.69,350,3,288.71,96.2366666666667,152.72,45.3,0,0,-0.957756890907171,8,777.44,1664,350,1664,237.714285714286,0,0,0
705,62,"F","Canada","East","Bronze",1956,61,247,1,122.05,122.05,122.05,122.05,247,1,122.05,122.05,122.05,122.05,0,0,-0.968266560888536,4,249.85,1180,247,1180,393.333333333333,0,0,0
706,83,"F","UK","Central","Bronze",1935,82,365,0,0,0,0,0,469,2,103.92,51.96,73.28,30.64,0,0,0,3,178.38,1375,469,1375,687.5,0,0,0
714,39,"M","UK","Central","Bronze",1979,38,365,0,0,0,0,0,379,2,47.91,23.955,37.91,10,0,0,0,3,84.67,1785,379,1785,892.5,0,0,0
716,39,"M","USA","Central","Silver",1979,38,262,1,51.97,51.97,51.97,51.97,262,4,266.28,66.57,73.22,51.97,0,0,-0.928533142755047,6,446.55,1648,262,1648,329.6,0,0,0
719,70,"F","Canada","North","Silver",1948,69,275,2,108.45,54.225,94.25,14.2,275,4,178.13,44.5325,94.25,14.2,0,0,-0.964428634948866,8,506.09,1502,275,1502,214.571428571429,0,1,41.12
720,66,"F","USA","South","Silver",1952,65,187,1,118.28,118.28,118.28,118.28,187,2,170.35,85.175,118.28,52.07,0,0,-0.967288191036964,5,458.75,1448,187,1448,362,0,0,0
722,70,"M","Canada","East","Bronze",1948,69,275,1,61.34,61.34,61.34,61.34,275,1,61.34,61.34,61.34,61.34,0,0,-0.938781756963575,2,122.13,818,275,818,818,0,1,15.4
723,58,"F","Canada","South","Gold",1960,57,222,2,323.11,161.555,162.34,160.77,222,7,972.66,138.951428571429,165.74,87.74,0,0,-0.987771697594081,19,2456.97,1892,222,1892,105.111111111111,0,0,0
724,57,"F","Other","South","Silver",1961,56,154,1,94.25,94.25,94.25,94.25,154,1,94.25,94.25,94.25,94.25,0,0,-0.959287531806616,6,508.05,1706,154,1706,341.2,0,1,118.41
745,84,"F","UK","Central","Bronze",1934,83,362,1,61.13,61.13,61.13,61.13,362,3,117.42,39.14,61.13,21.8,0,0,-0.938584369722094,4,157.88,1865,362,1865,621.666666666667,0,0,0
749,31,"F","France","North","Silver",1987,30,191,2,171.69,85.845,93.72,77.97,191,3,242.11,80.7033333333333,93.72,70.42,0,0,-0.977232625647447,8,583.37,1926,191,1926,275.142857142857,0,0,0
754,59,"M","USA","Central","Bronze",1959,58,365,0,0,0,0,0,450,2,71.34,35.67,53.45,17.89,0,0,0,3,106.27,957,450,957,478.5,0,0,0
759,18,"F","Germany","Central","Bronze",2000,17,365,0,0,0,0,0,472,1,66.04,66.04,66.04,66.04,0,0,0,2,101.13,981,472,981,981,0,0,0
772,66,"M","USA","Central","Silver",1952,65,300,1,133.84,133.84,133.84,133.84,300,2,181.86,90.93,133.84,48.02,0,0,-0.970980847359257,11,744,1903,300,1903,190.3,0,0,0
778,61,"F","Other","South","Bronze",1957,60,322,1,59.59,59.59,59.59,59.59,322,2,102.12,51.06,59.59,42.53,0,0,-0.937097027834565,3,117.4,1509,322,1509,754.5,0,1,66.83
779,54,"M","UK","East","Silver",1964,53,276,1,104.61,104.61,104.61,104.61,276,3,231.95,77.3166666666667,117.34,10,0,0,-0.96317097873124,9,819.06,1827,276,1827,228.375,0,1,60.05
783,64,"M","Canada","West","Bronze",1954,63,125,1,66.57,66.57,66.57,66.57,125,2,101.96,50.98,66.57,35.39,0,0,-0.943318690661754,3,177.32,1583,125,1583,791.5,0,0,0
785,74,"M","Canada","South","Bronze",1944,73,149,1,34.75,34.75,34.75,34.75,149,2,80.71,40.355,45.96,34.75,0,0,-0.896774193548387,4,154.68,1692,149,1692,564,0,0,0
796,63,"M","Canada","North","Silver",1955,62,312,1,58.78,58.78,58.78,58.78,312,7,515.24,73.6057142857143,109.9,33.16,0,0,-0.93628544122332,15,1277.81,1640,312,1640,117.142857142857,0,0,0
797,66,"F","USA","West","Gold",1952,65,196,1,96.35,96.35,96.35,96.35,196,4,578.8,144.7,193.9,95.75,0,0,-0.960139511709018,23,3104.85,1910,196,1910,86.8181818181818,0,1,327.77
798,52,"F","Germany","Central","Gold",1966,51,361,1,91.88,91.88,91.88,91.88,361,1,91.88,91.88,91.88,91.88,0,0,-0.958281184814351,15,1751.18,1851,361,1851,132.214285714286,0,0,0
799,79,"M","Canada","East","Gold",1939,78,161,2,99.2,49.6,86.2,13,161,7,850.38,121.482857142857,204.85,13,0,0,-0.961240310077519,20,2724.23,1927,161,1927,101.421052631579,0,0,0
805,35,"F","USA","Central","Silver",1983,34,218,1,53.66,53.66,53.66,53.66,218,1,53.66,53.66,53.66,53.66,0,0,-0.930627818244884,6,507.64,1714,218,1714,342.8,0,1,97.5
814,78,"M","Other","East","Silver",1940,77,365,0,0,0,0,0,382,2,152.61,76.305,85.16,67.45,0,0,0,8,632.1,1457,382,1457,208.142857142857,0,1,272.45
821,47,"M","USA","South","Silver",1971,46,204,1,52.64,52.64,52.64,52.64,204,4,368.26,92.065,119.06,52.64,0,0,-0.929378531073446,14,1110.55,1626,204,1626,125.076923076923,0,0,0
824,63,"M","USA","South","Silver",1955,62,365,0,0,0,0,0,377,3,162.21,54.07,63.59,36.89,0,0,0,7,462.93,1908,377,1908,318,0,0,0
826,62,"F","USA","West","Bronze",1956,61,280,1,31.06,31.06,31.06,31.06,280,2,44.13,22.065,31.06,13.07,0,0,-0.885909868796349,3,76.49,1689,280,1689,844.5,0,0,0
828,57,"F","UK","East","Gold",1961,56,179,4,339.9,84.975,153.86,13,179,8,724.77,90.59625,175.88,10,0,0,-0.988368711834836,28,3095.5,1943,179,1943,71.962962962963,0,1,194.74
831,56,"M","USA","South","Silver",1962,55,365,0,0,0,0,0,455,1,72.19,72.19,72.19,72.19,0,0,0,4,289,1782,455,1782,594,0,0,0
836,32,"M","USA","North","Bronze",1986,31,214,1,107.28,107.28,107.28,107.28,214,2,143.67,71.835,107.28,36.39,0,0,-0.964054636951833,5,287,1911,214,1911,477.75,0,0,0
843,46,"F","USA","South","Silver",1972,45,365,0,0,0,0,0,467,4,396.73,99.1825,181.28,30.92,0,0,0,10,887.63,1929,467,1929,214.333333333333,0,0,0
847,65,"M","Canada","West","Gold",1953,64,279,1,130.06,130.06,130.06,130.06,279,6,840.33,140.055,188.19,89.59,0,0,-0.970162613755035,17,2243.78,1595,279,1595,99.6875,0,0,0
849,53,"F","UK","Central","Silver",1965,52,152,1,128.41,128.41,128.41,128.41,152,4,362.23,90.5575,128.41,53.31,0,0,-0.969790801298996,8,676.67,1513,152,1513,216.142857142857,0,0,0
856,78,"F","Canada","Central","Bronze",1940,77,365,0,0,0,0,0,463,2,125.33,62.665,67.45,57.88,0,0,0,4,219.37,1768,463,1768,589.333333333333,0,0,0
859,69,"F","USA","Central","Bronze",1949,68,240,1,46.74,46.74,46.74,46.74,240,5,277.65,55.53,96.31,18.86,0,0,-0.921166732361056,8,420.57,1613,240,1613,230.428571428571,0,0,0
878,29,"F","USA","North","Bronze",1989,28,365,0,0,0,0,0,429,2,151.16,75.58,93.22,57.94,0,0,0,5,361.37,1808,429,1808,452,0,1,26.64
883,61,"M","Canada","Central","Bronze",1957,60,338,1,15.62,15.62,15.62,15.62,338,1,15.62,15.62,15.62,15.62,0,0,-0.796126401630989,6,161.13,1761,338,1761,352.2,0,0,0
888,78,"M","USA","South","Bronze",1940,77,365,0,0,0,0,0,404,1,75.43,75.43,75.43,75.43,0,0,0,2,133.16,1892,404,1892,1892,0,0,0
890,49,"M","Canada","West","Silver",1969,48,365,0,0,0,0,0,482,1,54.88,54.88,54.88,54.88,0,0,0,9,518.05,1919,482,1919,239.875,0,0,0
899,59,"F","Germany","East","Silver",1959,58,365,0,0,0,0,0,407,3,201.38,67.1266666666667,81.33,40.49,0,0,0,10,848.46,1337,407,1337,148.555555555556,0,0,0
901,60,"M","USA","West","Silver",1958,59,139,1,108.95,108.95,108.95,108.95,139,2,118.95,59.475,108.95,10,0,0,-0.964586100044267,8,583.22,1782,139,1782,254.571428571429,0,1,50.45
902,66,"M","USA","West","Gold",1952,65,153,2,319.97,159.985,163.58,156.39,153,10,1129.26,112.926,225.94,23.6,0,0,-0.987653177763373,22,2442.6,1901,153,1901,90.5238095238095,0,1,231.47
905,81,"F","USA","East","Silver",1937,80,322,1,115.56,115.56,115.56,115.56,322,1,115.56,115.56,115.56,115.56,0,0,-0.966543994647039,7,593.75,1728,322,1728,288,0,0,0
910,33,"M","USA","Central","Gold",1985,32,365,0,0,0,0,0,452,2,198.48,99.24,157.63,40.85,0,0,0,15,1884.17,1836,452,1836,131.142857142857,0,0,0
916,62,"F","Canada","North","Silver",1956,61,184,2,101.86,50.93,64.63,37.23,184,5,263.66,52.732,64.63,37.23,0,0,-0.962214245229548,12,867.2,1664,184,1664,151.272727272727,0,0,0
917,70,"F","USA","East","Gold",1948,69,134,3,519.77,173.256666666667,286.6,97.77,134,7,1008.16,144.022857142857,286.6,10.63,0,0,-0.992363060121809,21,2881.74,1699,134,1699,84.95,0,0,0
919,63,"M","UK","South","Gold",1955,62,217,3,466.78,155.593333333333,194.98,103.6,217,7,972.26,138.894285714286,194.98,54.47,0,0,-0.991503462339097,14,2039.92,1884,217,1884,144.923076923077,0,1,10
932,65,"F","Other","Central","Gold",1953,64,211,3,361.2,120.4,190.94,48.4,211,7,810.73,115.818571428571,190.94,31.36,0,0,-0.989047097480832,15,2035.09,1800,211,1800,128.571428571429,0,1,10
935,64,"M","Canada","Central","Bronze",1954,63,365,0,0,0,0,0,369,2,109.03,54.515,59.74,49.29,0,0,0,6,261.34,1917,369,1917,383.4,0,0,0
940,39,"F","USA","South","Gold",1979,38,308,2,93.85,46.925,54.6,39.25,308,9,814.2,90.4666666666667,244.9,13,0,0,-0.959121103730199,23,2174.04,1849,308,1849,84.0454545454545,0,0,0
951,77,"F","France","North","Bronze",1941,76,347,1,16.58,16.58,16.58,16.58,347,2,78.1,39.05,61.52,16.58,0,0,-0.805636540330418,8,399.51,1865,347,1865,266.428571428571,0,0,0
953,68,"F","USA","East","Bronze",1950,67,255,2,53.57,26.785,32.73,20.84,255,2,53.57,26.785,32.73,20.84,0,0,-0.930519367726246,3,72.59,1590,255,1590,795,0,0,0
955,55,"F","USA","West","Silver",1963,54,317,1,10,10,10,10,317,4,202.1,50.525,97.01,10,0,0,-0.714285714285714,11,764.93,1886,317,1886,188.6,0,0,0
964,44,"F","USA","East","Silver",1974,43,314,1,55.25,55.25,55.25,55.25,314,6,424.33,70.7216666666667,123.23,39.24,0,0,-0.932489451476793,15,1092.08,1908,314,1908,136.285714285714,0,0,0
966,63,"F","UK","East","Bronze",1955,62,271,1,74.16,74.16,74.16,74.16,271,2,116.5,58.25,74.16,42.34,0,0,-0.948822927328557,3,169.87,1675,271,1675,837.5,0,1,60.11
968,58,"M","France","East","Bronze",1960,57,244,1,38.17,38.17,38.17,38.17,244,3,111.58,37.1933333333333,51.81,21.6,0,0,-0.905145838273654,4,121.58,1198,244,1198,399.333333333333,0,0,0
973,47,"M","UK","East","Silver",1971,46,274,1,88.09,88.09,88.09,88.09,274,1,88.09,88.09,88.09,88.09,0,0,-0.956564230643935,10,733.05,1820,274,1820,202.222222222222,0,0,0
976,36,"F","UK","East","Gold",1982,35,313,1,140.64,140.64,140.64,140.64,313,6,836.54,139.423333333333,195.12,76.21,0,0,-0.972345132743363,14,1730.43,1848,313,1848,142.153846153846,0,1,122
980,64,"F","USA","South","Gold",1954,63,164,2,283.2,141.6,217.65,65.55,164,4,538,134.5,217.65,65.55,0,0,-0.986072423398329,15,2133.92,1704,164,1704,121.714285714286,0,0,0
992,58,"F","Germany","East","Bronze",1960,57,222,1,17.31,17.31,17.31,17.31,222,2,75.5,37.75,58.19,17.31,0,0,-0.812294697325199,6,319.96,1939,222,1939,387.8,0,0,0
1020,58,"M","UK","West","Silver",1960,57,135,1,13,13,13,13,135,2,41.87,20.935,28.87,13,0,0,-0.764705882352941,5,172.13,1761,135,1761,440.25,0,0,0
1021,56,"F","USA","North","Silver",1962,55,212,3,165.94,55.3133333333333,89.14,22.43,212,4,220.81,55.2025,89.14,22.43,0,0,-0.97646228080499,9,618.3,1601,212,1601,200.125,0,1,26.62
1028,56,"F","USA","North","Silver",1962,55,365,0,0,0,0,0,439,3,279.64,93.2133333333333,103,79.1,0,0,0,3,279.64,593,439,593,296.5,0,0,0
1033,94,"M","USA","East","Gold",1924,93,362,1,125.81,125.81,125.81,125.81,362,5,621.88,124.376,175.54,83.58,0,0,-0.969185732994376,12,1465.97,1840,362,1840,167.272727272727,0,0,0
1036,67,"F","France","North","Silver",1951,66,230,2,159.94,79.97,82.47,77.47,230,8,617.96,77.245,123.07,44.71,0,0,-0.975600829571795,15,1155.39,1927,230,1927,137.642857142857,0,0,0
1052,64,"F","USA","East","Gold",1954,63,139,1,174.92,174.92,174.92,174.92,139,4,655.14,163.785,197.89,102.12,0,0,-0.977643639615471,21,2824.4,1863,139,1863,93.15,0,0,0
1055,79,"F","USA","South","Bronze",1939,78,365,0,0,0,0,0,454,1,45.97,45.97,45.97,45.97,0,0,0,5,236.64,1883,454,1883,470.75,0,0,0
1063,69,"M","Other","East","Bronze",1949,68,226,1,65.17,65.17,65.17,65.17,226,1,65.17,65.17,65.17,65.17,0,0,-0.942171461616308,4,116.03,1779,226,1779,593,0,1,53.63
1077,65,"M","USA","East","Bronze",1953,64,365,0,0,0,0,0,417,2,78.87,39.435,68.87,10,0,0,0,4,121.35,1564,417,1564,521.333333333333,0,0,0
1081,47,"M","UK","East","Gold",1971,46,266,1,167.77,167.77,167.77,167.77,266,7,771.81,110.258571428571,167.77,44.04,0,0,-0.97671304651569,22,2800.66,1905,266,1905,90.7142857142857,0,1,225.71
1090,36,"M","UK","East","Gold",1982,35,155,6,1056.96,176.16,222.5,123.19,155,10,1562.52,156.252,222.5,82.33,0,0,-0.996229829588297,11,1705.35,1359,155,1359,135.9,0,0,0
1095,64,"F","UK","Central","Silver",1954,63,365,0,0,0,0,0,447,2,233.85,116.925,119.07,114.78,0,0,0,6,495.25,1757,447,1757,351.4,0,1,58.46
1119,64,"F","Canada","Central","Silver",1954,63,316,1,27.33,27.33,27.33,27.33,316,2,145.72,72.86,118.39,27.33,0,0,-0.8723268432812,6,358.51,1611,316,1611,322.2,0,0,0
1132,58,"F","USA","West","Bronze",1960,57,365,0,0,0,0,0,440,2,133.95,66.975,69.27,64.68,0,0,0,3,187.15,902,440,902,451,0,0,0
1139,34,"F","USA","North","Silver",1984,33,327,1,69.19,69.19,69.19,69.19,327,4,263.26,65.815,82.01,50.52,0,0,-0.945347725099057,9,667.04,1253,327,1253,156.625,0,0,0
1141,27,"F","Germany","East","Gold",1991,26,365,0,0,0,0,0,481,4,665.83,166.4575,242.61,89.36,0,0,0,13,1795.47,1934,481,1934,161.166666666667,0,0,0
1151,51,"F","USA","West","Bronze",1967,50,173,1,19.18,19.18,19.18,19.18,173,1,19.18,19.18,19.18,19.18,0,0,-0.827437446074202,2,59.35,755,173,755,755,0,0,0
1158,51,"M","USA","West","Silver",1967,50,365,0,0,0,0,0,413,3,254.79,84.93,139.92,13,0,0,0,13,1173.49,1714,413,1714,142.833333333333,0,1,95.95
1163,80,"F","France","South","Bronze",1938,79,365,0,0,0,0,0,445,1,36.21,36.21,36.21,36.21,0,0,0,2,74.48,1323,445,1323,1323,0,0,0
1165,95,"F","UK","North","Silver",1923,94,139,3,184.35,61.45,109.32,10,139,6,413.44,68.9066666666667,109.32,10,0,0,-0.978762941332625,11,962.75,1941,139,1941,194.1,0,0,0
1169,41,"F","USA","North","Gold",1977,40,210,1,98.04,98.04,98.04,98.04,210,5,579.36,115.872,269.07,41.28,0,0,-0.960799686397491,12,1440.93,1911,210,1911,173.727272727273,0,0,0
1174,82,"M","Canada","North","Bronze",1936,81,365,0,0,0,0,0,440,2,46.51,23.255,26.39,20.12,0,0,0,4,99.66,1605,440,1605,535,0,0,0
1181,65,"F","USA","East","Silver",1953,64,350,2,133.66,66.83,84.4,49.26,350,4,303.78,75.945,104.64,49.26,0,0,-0.97094290280401,10,761.19,1718,350,1718,190.888888888889,0,0,0
1184,70,"F","USA","South","Bronze",1948,69,365,0,0,0,0,0,403,5,240.37,48.074,77.51,14.52,0,0,0,6,285.33,1493,403,1493,298.6,0,0,0
1194,68,"F","USA","West","Bronze",1950,67,307,1,12.16,12.16,12.16,12.16,307,1,12.16,12.16,12.16,12.16,0,0,-0.752475247524752,8,312.42,1751,307,1751,250.142857142857,0,0,0
1196,48,"F","USA","West","Gold",1970,47,155,2,351.2,175.6,196.29,154.91,155,5,702.36,140.472,196.29,84.89,0,0,-0.988738738738739,12,1731.43,1533,155,1533,139.363636363636,0,0,0
1204,18,"F","Other","North","Bronze",2000,17,144,2,32.57,16.285,22.57,10,144,2,32.57,16.285,22.57,10,0,0,-0.890620727372163,5,145.17,1865,144,1865,466.25,0,1,50.74
1207,54,"M","USA","South","Bronze",1964,53,365,0,0,0,0,0,454,1,49.35,49.35,49.35,49.35,0,0,0,3,106.25,1333,454,1333,666.5,0,0,0
1208,57,"M","Other","West","Gold",1961,56,164,2,349.09,174.545,192.93,156.16,164,6,775.78,129.296666666667,192.93,76.69,0,0,-0.988671443541307,17,2292.38,1884,164,1884,117.75,0,0,0
1215,35,"F","USA","East","Gold",1983,34,228,2,196.52,98.26,120.54,75.98,228,3,352.19,117.396666666667,155.67,75.98,0,0,-0.980051865150608,13,1483.5,1678,228,1678,139.833333333333,0,0,0
1228,95,"F","UK","North","Gold",1923,94,365,0,0,0,0,0,388,7,951.97,135.995714285714,187.51,94.12,0,0,0,17,2283.49,1775,388,1775,110.9375,0,0,0
1234,60,"M","UK","Central","Silver",1958,59,250,2,92.81,46.405,62.92,29.89,250,2,92.81,46.405,62.92,29.89,0,0,-0.95868195434356,9,685.57,1909,250,1909,238.625,0,1,83.86
1236,71,"F","Germany","West","Silver",1947,70,312,1,125.49,125.49,125.49,125.49,312,2,216.73,108.365,125.49,91.24,0,0,-0.969109583751641,8,673.74,1672,312,1672,238.857142857143,0,0,0
1255,45,"M","USA","South","Gold",1973,44,228,2,168.69,84.345,107.36,61.33,228,4,339.51,84.8775,134.64,36.18,0,0,-0.976837106954659,18,2617.78,1935,228,1935,113.823529411765,0,1,193.39
1257,44,"M","Germany","East","Bronze",1974,43,365,0,0,0,0,0,419,4,198.22,49.555,62.98,37.87,0,0,0,7,299.99,1199,419,1199,199.833333333333,0,0,0
1258,81,"M","Germany","Central","Bronze",1937,80,249,1,47.97,47.97,47.97,47.97,249,1,47.97,47.97,47.97,47.97,0,0,-0.923032518760824,3,159.17,1275,249,1275,637.5,0,0,0
1261,38,"F","UK","West","Bronze",1980,37,365,0,0,0,0,0,453,1,62.83,62.83,62.83,62.83,0,0,0,2,117.41,1781,453,1781,1781,0,0,0
1274,85,"F","UK","Central","Bronze",1933,84,365,0,0,0,0,0,437,1,67.82,67.82,67.82,67.82,0,0,0,3,152.09,1508,437,1508,754,0,0,0
1280,36,"M","Other","East","Bronze",1982,35,365,0,0,0,0,0,485,1,51.66,51.66,51.66,51.66,0,0,0,2,87.16,991,485,991,991,0,0,0
1285,51,"M","Germany","East","Silver",1967,50,329,1,112.51,112.51,112.51,112.51,329,1,112.51,112.51,112.51,112.51,0,0,-0.965668182988585,7,534.95,1928,329,1928,321.333333333333,0,0,0
1287,40,"M","UK","West","Silver",1978,39,365,0,0,0,0,0,373,2,96.12,48.06,56.23,39.89,0,0,0,5,242.79,920,373,920,230,0,0,0
1288,78,"M","Germany","South","Silver",1940,77,124,3,187.58,62.5266666666667,72.03,52.38,124,3,187.58,62.5266666666667,72.03,52.38,0,0,-0.979120993840693,7,438.97,1570,124,1570,261.666666666667,0,0,0
1300,57,"M","UK","East","Bronze",1961,56,239,2,99.38,49.69,72.15,27.23,239,2,99.38,49.69,72.15,27.23,0,0,-0.961307796479009,6,297.88,1717,239,1717,343.4,0,0,0
1308,65,"M","USA","East","Silver",1953,64,174,4,289.81,72.4525,110.2,56.28,174,10,705.51,70.551,110.2,10.71,0,0,-0.986385759504442,12,849.75,1901,174,1901,172.818181818182,0,0,0
1310,81,"F","USA","South","Bronze",1937,80,293,1,47.51,47.51,47.51,47.51,293,2,92.79,46.395,47.51,45.28,0,0,-0.92234517569404,4,221.49,1217,293,1217,405.666666666667,0,0,0
1316,74,"M","Canada","East","Silver",1944,73,246,1,43.18,43.18,43.18,43.18,246,2,132.4,66.2,89.22,43.18,0,0,-0.915218312844426,13,900.49,1880,246,1880,156.666666666667,0,0,0
1317,84,"F","Germany","East","Bronze",1934,83,365,0,0,0,0,0,442,2,51.66,25.83,38.66,13,0,0,0,5,260.65,1458,442,1458,364.5,0,0,0
1332,44,"F","Canada","East","Bronze",1974,43,323,1,40.08,40.08,40.08,40.08,323,1,40.08,40.08,40.08,40.08,0,0,-0.909255898366606,3,115.28,1654,323,1654,827,0,0,0
1338,55,"M","Germany","East","Silver",1963,54,365,0,0,0,0,0,381,1,102.16,102.16,102.16,102.16,0,0,0,5,374.63,1780,381,1780,445,0,0,0
1343,62,"F","Canada","West","Bronze",1956,61,365,0,0,0,0,0,457,1,114.49,114.49,114.49,114.49,0,0,0,4,263.26,1721,457,1721,573.666666666667,0,0,0
1349,44,"M","UK","West","Silver",1974,43,341,1,10,10,10,10,341,3,56.46,18.82,24.11,10,0,0,-0.714285714285714,9,552.19,1933,341,1933,241.625,0,0,0
1356,54,"M","UK","South","Bronze",1964,53,241,1,13.45,13.45,13.45,13.45,241,2,49.56,24.78,36.11,13.45,0,0,-0.770773638968481,6,196.74,1799,241,1799,359.8,0,0,0
1364,52,"M","USA","South","Bronze",1966,51,319,1,29,29,29,29,319,1,29,29,29,29,0,0,-0.878787878787879,2,74.83,1946,319,1946,1946,0,0,0
1374,56,"F","Other","North","Bronze",1962,55,327,1,72.13,72.13,72.13,72.13,327,1,72.13,72.13,72.13,72.13,0,0,-0.947458295021673,5,295.76,1940,327,1940,485,0,1,20.46
1383,84,"M","USA","Central","Silver",1934,83,365,0,0,0,0,0,421,3,333.82,111.273333333333,159.82,81.91,0,0,0,8,671.45,1684,421,1684,240.571428571429,0,1,78.78
1390,59,"M","UK","North","Silver",1959,58,281,2,51.85,25.925,39.12,12.73,281,5,409.58,81.916,140.02,12.73,0,0,-0.928379588182632,10,764.26,1900,281,1900,211.111111111111,0,0,0
1394,73,"F","Canada","South","Silver",1945,72,124,2,210.6,105.3,122.68,87.92,124,4,330.17,82.5425,122.68,40.18,0,0,-0.981360671015843,8,524.04,1906,124,1906,272.285714285714,0,1,51.08
1397,59,"F","UK","West","Silver",1959,58,292,1,52.51,52.51,52.51,52.51,292,2,178.47,89.235,125.96,52.51,0,0,-0.929216067952575,6,678,1764,292,1764,352.8,0,0,0
1404,55,"M","Canada","West","Bronze",1963,54,278,1,10,10,10,10,278,1,10,10,10,10,0,0,-0.714285714285714,4,187.8,1716,278,1716,572,0,1,84.47
1415,50,"M","USA","North","Silver",1968,49,365,0,0,0,0,0,425,3,175.89,58.63,92.15,13,0,0,0,12,861.78,1481,425,1481,134.636363636364,0,0,0
1418,60,"M","Canada","East","Gold",1958,59,142,3,411.56,137.186666666667,179.32,105.09,142,6,879.99,146.665,232.52,104.81,0,0,-0.990374434498027,13,1935.72,1924,142,1924,160.333333333333,0,1,109.24
1422,80,"F","Canada","South","Bronze",1938,79,365,0,0,0,0,0,458,2,61.96,30.98,48.96,13,0,0,0,4,117.3,1944,458,1944,648,0,0,0
1428,51,"M","USA","North","Gold",1967,50,176,3,494.41,164.803333333333,252.5,111.3,176,7,1080.1,154.3,253.2,76.37,0,0,-0.99197447884272,19,2580.99,1784,176,1784,99.1111111111111,0,0,0
1430,43,"M","USA","South","Bronze",1975,42,255,1,47.15,47.15,47.15,47.15,255,3,190.36,63.4533333333333,82.07,47.15,0,0,-0.921798631476051,8,382.03,1730,255,1730,247.142857142857,0,0,0
1452,64,"M","Germany","North","Silver",1954,63,196,1,58.66,58.66,58.66,58.66,196,3,221.11,73.7033333333333,119.08,43.37,0,0,-0.9361634216406,10,617.51,1924,196,1924,213.777777777778,0,0,0
1463,32,"F","Germany","West","Silver",1986,31,280,2,206.57,103.285,105.43,101.14,280,3,276.73,92.2433333333333,105.43,70.16,0,0,-0.981003941682101,8,665.34,1884,280,1884,269.142857142857,0,1,109.5
1467,55,"M","USA","South","Silver",1963,54,365,0,0,0,0,0,419,3,399.25,133.083333333333,167.67,115.72,0,0,0,12,1278.26,1584,419,1584,144,0,0,0
1475,63,"M","Canada","North","Silver",1955,62,266,1,107.74,107.74,107.74,107.74,266,2,216.05,108.025,108.31,107.74,0,0,-0.964202613209236,7,363.12,1809,266,1809,301.5,0,1,136.07
1476,70,"F","USA","West","Gold",1948,69,313,1,116.3,116.3,116.3,116.3,313,3,351.21,117.07,171.72,63.19,0,0,-0.966749792186201,13,1596.4,1847,313,1847,153.916666666667,0,0,0
1477,68,"F","Germany","Central","Gold",1950,67,194,1,160.29,160.29,160.29,160.29,194,1,160.29,160.29,160.29,160.29,0,0,-0.975652809057155,10,1516.75,1253,194,1253,139.222222222222,0,0,0
